Gene stable ID	Gene stable ID version	Karyotype band	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	HGNC symbol	NCBI gene (formerly Entrezgene) ID
ENSG00000105993	ENSG00000105993.15	q36.3	7	157335381	157417439	DNAJB6	10049
ENSG00000182179	ENSG00000182179.13	p21.31	3	49805209	49813953	UBA7	7318
ENSG00000205592	ENSG00000205592.16	q12	12	40393395	40570832	MUC19	283463
ENSG00000122484	ENSG00000122484.9	p22.1	1	92299059	92402056	RPAP2	79871
ENSG00000135407	ENSG00000135407.11	q14.1	12	57797376	57818734	AVIL	10677
ENSG00000284353	ENSG00000284353.1	q22	17	58331232	58331318	MIR142	406934
ENSG00000264399	ENSG00000264399.1	q22	17	58335976	58336022	MIR4736	100616220
ENSG00000213246	ENSG00000213246.7	q22	17	58345175	58353093	SUPT4H1	6827
ENSG00000283726	ENSG00000283726.1	p21.31	3	49806137	49806245	MIR5193	100847079
ENSG00000183763	ENSG00000183763.9	p21.31	3	49828601	49856574	TRAIP	10293
ENSG00000268001	ENSG00000268001.1	q13.33	19	48255675	48258199	CARD8-AS1	100505812
ENSG00000178150	ENSG00000178150.10	q13.33	19	48270081	48287608	ZNF114	163071
ENSG00000291115	ENSG00000291115.1	q33.1	5	150930456	150946598	ZNF300P1	134466
ENSG00000102924	ENSG00000102924.13	q12.1	16	49277917	49281838	CBLN1	869
ENSG00000108375	ENSG00000108375.13	q22	17	58353676	58417595	RNF43	54894
ENSG00000279111	ENSG00000279111.2	q23.1	1	158578919	158579899	OR10X1	128367
ENSG00000256235	ENSG00000256235.3	q33.1	5	150778757	150796734	SMIM3	85027
ENSG00000187701	ENSG00000187701.5	q44	1	248649838	248655528	OR2T27	403239
ENSG00000279249	ENSG00000279249.4	q12.1	16	49282021	49350504		102724859
ENSG00000203757	ENSG00000203757.2	q23.1	1	158716327	158720720	OR6K3	391114
ENSG00000142227	ENSG00000142227.11	q13.33	19	48321509	48330553	EMP3	2014
ENSG00000237693	ENSG00000237693.5	q33.1	5	150846521	150900736	IRGM	345611
ENSG00000163563	ENSG00000163563.8	q23.1	1	158831351	158849506	MNDA	4332
ENSG00000145908	ENSG00000145908.14	q33.1	5	150894392	150904983	ZNF300	91975
ENSG00000162992	ENSG00000162992.5	q31.3	2	181668295	181680827	NEUROD1	4760
ENSG00000293508	ENSG00000293508.1	p22.1	6	29976042	30061640	POLR1HASP	80862
ENSG00000196772	ENSG00000196772.5	q44	1	247814660	247824119	OR14A16	284532
ENSG00000123643	ENSG00000123643.14	q33.1	5	151437046	151492379	SLC36A1	206358
ENSG00000196600	ENSG00000196600.13	q12.3	11	63158437	63243599	SLC22A25	387601
ENSG00000256442	ENSG00000256442.2	p13.31	12	9647014	9648084		105369728
ENSG00000197591	ENSG00000197591.3	q44	1	247840928	247841896	OR11L1	391189
ENSG00000162722	ENSG00000162722.9	q44	1	247857187	247880138	TRIM58	25893
ENSG00000144591	ENSG00000144591.20	q35	2	219498865	219513898	GMPPA	29926
ENSG00000069493	ENSG00000069493.15	p13.31	12	9664969	9699553	CLEC2D	29121
ENSG00000105486	ENSG00000105486.15	q13.33	19	48115445	48170603	LIG1	3978
ENSG00000238243	ENSG00000238243.3	q44	1	247895587	247896531	OR2W3	343171
ENSG00000177275	ENSG00000177275.4	q44	1	247924889	247935339	OR2AJ1	127608
ENSG00000279263	ENSG00000279263.1	q44	1	247948858	247949796	OR2L8	391190
ENSG00000092929	ENSG00000092929.13	q25.1	17	75827225	75844785	UNC13D	201294
ENSG00000197532	ENSG00000197532.3	q23.1	1	158544550	158554405	OR6Y1	391112
ENSG00000121903	ENSG00000121903.15	p35.1	1	33472645	33501643	ZSCAN20	7579
ENSG00000149187	ENSG00000149187.19	p11.2	11	47465933	47565569	CELF1	10658
ENSG00000234127	ENSG00000234127.9	p22.1	6	30184455	30213427	TRIM26	7726
ENSG00000198104	ENSG00000198104.4	q44	1	248375746	248391811	OR2T6	254879
ENSG00000177233	ENSG00000177233.2	q44	1	248121932	248122882	OR2M1P	388762
ENSG00000162727	ENSG00000162727.3	q44	1	248145148	248146086	OR2M5	127059
ENSG00000198601	ENSG00000198601.4	q44	1	248174821	248181067	OR2M2	391194
ENSG00000164076	ENSG00000164076.17	p21.31	3	49857988	49869935	CAMKV	79012
ENSG00000034971	ENSG00000034971.17	q24.3	1	171635417	171652688	MYOC	4653
ENSG00000234210	ENSG00000234210.1	q36.3	7	157466231	157499716		101927914
ENSG00000187730	ENSG00000187730.9	p36.33	1	2019329	2030758	GABRD	2563
ENSG00000172775	ENSG00000172775.18	q13	16	57152466	57186116	PSME3IP1	80011
ENSG00000155093	ENSG00000155093.20	q36.3	7	157539056	158587823	PTPRN2	5799
ENSG00000086570	ENSG00000086570.13	q33.1	5	151504092	151591331	FAT2	2196
ENSG00000110848	ENSG00000110848.8	p13.31	12	9752486	9760901	CD69	969
ENSG00000112245	ENSG00000112245.13	q12	6	63521746	63583588	PTP4A1	7803
ENSG00000285976	ENSG00000285976.3	q12	6	63572480	63583588		128125822
ENSG00000228789	ENSG00000228789.10	p21.33	6	31053450	31059890	HCG22	285834
ENSG00000150045	ENSG00000150045.12	p13.31	12	9827481	9845007	KLRF1	51348
ENSG00000113328	ENSG00000113328.20	q34	5	163437569	163446151	CCNG1	900
ENSG00000118513	ENSG00000118513.21	q23.3	6	135181308	135219173	MYB	4602
ENSG00000207960	ENSG00000207960.1	q36.3	7	157574336	157574422	MIR153-2	406945
ENSG00000222012	ENSG00000222012.1	q36.3	7	157614023	157618765		105375614
ENSG00000116809	ENSG00000116809.12	p36.13	1	15941869	15976132	ZBTB17	7709
ENSG00000207637	ENSG00000207637.1	q36.3	7	158532718	158532813	MIR595	693180
ENSG00000265598	ENSG00000265598.1	q36.3	7	158591616	158591696	MIR5707	100847032
ENSG00000198898	ENSG00000198898.16	q31.2	7	116811070	116922049	CAPZA2	830
ENSG00000286190	ENSG00000286190.2	p13.2	17	5499427	5501006		124900388
ENSG00000286190	ENSG00000286190.2	p13.2	17	5499427	5501006		728392
ENSG00000178977	ENSG00000178977.4	p13.1	17	8220624	8224043	LINC00324	284029
ENSG00000110852	ENSG00000110852.5	p13.31	12	9852369	9869386	CLEC2B	9976
ENSG00000178971	ENSG00000178971.17	p13.1	17	8224815	8248058	CTC1	80169
ENSG00000256797	ENSG00000256797.1	p13.31	12	9881489	9895833	KLRF2	100431172
ENSG00000145860	ENSG00000145860.13	q33.3	5	159157409	159210053	RNF145	153830
ENSG00000172845	ENSG00000172845.18	q31.1	2	173880850	173965373	SP3	6670
ENSG00000188393	ENSG00000188393.9	p13.31	12	9898673	9932370	CLEC2A	387836
ENSG00000284713	ENSG00000284713.2	q13.3	11	69155478	69162440	SMIM38	107984345
ENSG00000156738	ENSG00000156738.18	q12.2	11	60455846	60470752	MS4A1	931
ENSG00000179776	ENSG00000179776.20	q21	16	66366690	66404784	CDH5	1003
ENSG00000231560	ENSG00000231560.1	p13.31	12	9948137	9953336	CLEC12A-AS1	400002
ENSG00000172322	ENSG00000172322.14	p13.31	12	9951316	9995694	CLEC12A	160364
ENSG00000164078	ENSG00000164078.14	p21.31	3	49887002	49903873	MST1R	4486
ENSG00000183888	ENSG00000183888.4	p36.13	1	16004236	16008807	SRARP	149563
ENSG00000173641	ENSG00000173641.18	p36.13	1	16014028	16019594	HSPB7	27129
ENSG00000182261	ENSG00000182261.5	p15.4	11	7957537	7965447	NLRP10	338322
ENSG00000166840	ENSG00000166840.14	q12.1	11	58905398	59043527	GLYATL1	92292
ENSG00000030419	ENSG00000030419.17	q34	2	212999691	213152427	IKZF2	22807
ENSG00000234456	ENSG00000234456.10	q21.11	7	79452877	79471208	MAGI2-AS3	100505881
ENSG00000186510	ENSG00000186510.12	p36.13	1	16018875	16034050	CLCNKA	1187
ENSG00000164256	ENSG00000164256.11	p14.2	5	23443586	23528093	PRDM9	56979
ENSG00000072609	ENSG00000072609.18	q24.33	12	132822187	132956304	CHFR	55743
ENSG00000246777	ENSG00000246777.1	q22.1	16	66751752	66754740	DYNC1LI2-DT	106699570
ENSG00000249961	ENSG00000249961.10	q22.1	16	66754640	66801620	TERB1	283847
ENSG00000170074	ENSG00000170074.21	q35.3	5	177707981	177784435	FAM153A	285596
ENSG00000255274	ENSG00000255274.10	q23.3	11	118003634	118088299	SMIM35	100526771
ENSG00000149483	ENSG00000149483.13	q12.2	11	61361964	61377890	TMEM138	51524
ENSG00000185519	ENSG00000185519.9	p36.13	1	16057769	16073651	FAM131C	348487
ENSG00000159593	ENSG00000159593.15	q22.1	16	66802875	66873256	NAE1	8883
ENSG00000214293	ENSG00000214293.11	q11.23	7	77657659	77696290	APTR	100505854
ENSG00000172081	ENSG00000172081.14	p13.3	19	2071036	2096673	MOB3A	126308
ENSG00000177462	ENSG00000177462.9	q44	1	247920252	247923152	OR2T8	343172
ENSG00000233485	ENSG00000233485.1	p36.21	1	15326680	15343876	FHAD1-AS1	101927417
ENSG00000164077	ENSG00000164077.15	p21.31	3	49907160	49930173	MON1A	84315
ENSG00000142634	ENSG00000142634.13	p36.21	1	15409888	15430339	EFHD2	79180
ENSG00000187391	ENSG00000187391.23	q21.11	7	78017055	79453667	MAGI2	9863
ENSG00000162438	ENSG00000162438.12	p36.21	1	15438442	15449242	CTRC	11330
ENSG00000266006	ENSG00000266006.1	q12.2	11	61508596	61508657	MIR4488	100616470
ENSG00000099840	ENSG00000099840.14	p13.3	19	2096429	2099593	IZUMO4	113177
ENSG00000166407	ENSG00000166407.14	p15.4	11	8224309	8268716	LMO1	4004
ENSG00000091592	ENSG00000091592.17	p13.2	17	5499415	5619424	NLRP1	22861
ENSG00000144407	ENSG00000144407.10	q34	2	208359714	208854503	PTH2R	5746
ENSG00000004534	ENSG00000004534.15	p21.31	3	49940007	50100045	RBM6	10180
ENSG00000169214	ENSG00000169214.5	q44	1	247711436	247716646	OR6F1	343169
ENSG00000285891	ENSG00000285891.2	q35.3	5	178694572	178697761	MSANTD5	102724657
ENSG00000291019	ENSG00000291019.1	q35.3	5	178764861	178818435	AACSP1	729522
ENSG00000153230	ENSG00000153230.4	q44	1	247738615	247739559	OR14K1	343170
ENSG00000252778	ENSG00000252778.1	p15.4	11	8555016	8555146		124900315
ENSG00000228336	ENSG00000228336.2	q44	1	247770169	247779524	OR9H1P	81439
ENSG00000130413	ENSG00000130413.16	p15.4	11	8391868	8594289	STK33	65975
ENSG00000173285	ENSG00000173285.5	q23.1	1	158461574	158470857	OR10K1	391109
ENSG00000177201	ENSG00000177201.3	q44	1	248290139	248303424	OR2T12	127064
ENSG00000113645	ENSG00000113645.15	q34	5	168291645	168472303	WWC1	23286
ENSG00000177212	ENSG00000177212.4	q44	1	248269917	248277976	OR2T33	391195
ENSG00000160062	ENSG00000160062.15	p35.1	1	32539427	32605941	ZBTB8A	653121
ENSG00000288702	ENSG00000288702.1	q37.1	2	233729042	233773300	UGT1A3	54659
ENSG00000176261	ENSG00000176261.16	p35.1	1	32600172	32650903	ZBTB8OS	339487
ENSG00000071575	ENSG00000071575.12	p24.3	2	12716910	12742734	TRIB2	28951
ENSG00000242366	ENSG00000242366.4	q37.1	2	233617633	233773300	UGT1A8	54576
ENSG00000236617	ENSG00000236617.2	q24.33	12	132887842	132888583	CHFR-DT	101928530
ENSG00000196458	ENSG00000196458.11	q24.33	12	132918306	132956306	ZNF605	100289635
ENSG00000198393	ENSG00000198393.8	q24.33	12	132986365	133032952	ZNF26	7574
ENSG00000288705	ENSG00000288705.1	q37.1	2	233712907	233773300	UGT1A5	54579
ENSG00000131944	ENSG00000131944.11	q13.11	19	32972209	32978229	FAAP24	91442
ENSG00000213281	ENSG00000213281.5	p13.2	1	114704469	114716771	NRAS	4893
ENSG00000198040	ENSG00000198040.11	q24.33	12	133037292	133063304	ZNF84	7637
ENSG00000127530	ENSG00000127530.4	p13.12	19	14789260	14835376	OR7C1	26664
ENSG00000052723	ENSG00000052723.12	p13.2	1	114769479	114780685	SIKE1	80143
ENSG00000188886	ENSG00000188886.4	q11.2	2	96122818	96138502	ASTL	431705
ENSG00000178222	ENSG00000178222.14	p16.3	4	1056250	1113564	RNF212	285498
ENSG00000115257	ENSG00000115257.15	p13.3	19	1481428	1490752	PCSK4	54760
ENSG00000244122	ENSG00000244122.3	q37.1	2	233681901	233773300	UGT1A7	54577
ENSG00000182783	ENSG00000182783.6	q44	1	248556912	248562772	OR2T29	401993
ENSG00000182783	ENSG00000182783.6	q44	1	248556912	248562772	OR2T29	343563
ENSG00000278267	ENSG00000278267.1	p36.33	1	17369	17436	MIR6859-1	102466751
ENSG00000113643	ENSG00000113643.9	q34	5	168486451	168519301	RARS1	5917
ENSG00000284332	ENSG00000284332.1	p36.33	1	30366	30503	MIR1302-2	100302278
ENSG00000237613	ENSG00000237613.2	p36.33	1	34554	36081	FAM138A	124906933
ENSG00000237613	ENSG00000237613.2	p36.33	1	34554	36081	FAM138A	645520
ENSG00000186092	ENSG00000186092.7	p36.33	1	65419	71585	OR4F5	128966576
ENSG00000186092	ENSG00000186092.7	p36.33	1	65419	71585	OR4F5	79501
ENSG00000246331	ENSG00000246331.2	p11.21	12	30755074	30780739		645485
ENSG00000222623	ENSG00000222623.1	p36.33	1	157784	157887	RNU6-1100P	124906683
ENSG00000256232	ENSG00000256232.1	p11.21	12	31363481	31369301	LINC02387	101929027
ENSG00000188558	ENSG00000188558.7	q44	1	248508073	248527337	OR2G6	391211
ENSG00000170456	ENSG00000170456.16	p11.21	12	31382226	31591136	DENND5B	160518
ENSG00000196240	ENSG00000196240.6	q44	1	248445512	248455725	OR2T2	401992
ENSG00000233087	ENSG00000233087.8	q21.1	2	131360492	131364168	RAB6D	150786
ENSG00000197437	ENSG00000197437.5	q44	1	247670812	247679739	OR13G1	441933
ENSG00000221888	ENSG00000221888.4	q44	1	247754846	247760556	OR1C1	26188
ENSG00000228198	ENSG00000228198.3	q44	1	248197265	248212925	OR2M3	127062
ENSG00000184022	ENSG00000184022.4	q44	1	248590487	248597700	OR2T10	127069
ENSG00000197403	ENSG00000197403.5	q23.1	1	158747814	158772195	OR6N1	128372
ENSG00000279301	ENSG00000279301.5	q44	1	248623557	248635091	OR2T11	127077
ENSG00000198967	ENSG00000198967.5	q23.1	1	158605268	158612514	OR10Z1	128368
ENSG00000163554	ENSG00000163554.15	q23.1	1	158610704	158686715	SPTA1	6708
ENSG00000172508	ENSG00000172508.11	q13.2	11	67414968	67425607	CARNS1	57571
ENSG00000142396	ENSG00000142396.11	q13.43	19	58305374	58316812	ERVK3-1	105372481
ENSG00000181215	ENSG00000181215.17	p16.1	4	5897373	6200555	C4orf50	389197
ENSG00000105650	ENSG00000105650.23	p13.11	19	18207965	18248200	PDE4C	5143
ENSG00000248771	ENSG00000248771.5	q32.3	4	164754064	164803795	SMIM31	100505989
ENSG00000188573	ENSG00000188573.8	q34	5	168529305	168530634	FBLL1	345630
ENSG00000293010	ENSG00000293010.1	p15.33	4	14111968	14140052		152742
ENSG00000120137	ENSG00000120137.7	q34	5	168548495	168579368	PANK3	79646
ENSG00000255867	ENSG00000255867.1	p11.21	12	31589923	31615666	DENND5B-AS1	100874249
ENSG00000137494	ENSG00000137494.14	q14.1	11	83193712	83260694	ANKRD42	338699
ENSG00000199035	ENSG00000199035.2	q34	5	168560896	168560973	MIR103A1	406895
ENSG00000293019	ENSG00000293019.1	q35.1	4	183037665	183040119		403315
ENSG00000283612	ENSG00000283612.1	q34	5	168560904	168560965	MIR103B1	100302238
ENSG00000090615	ENSG00000090615.16	q24.33	12	132768902	132829143	GOLGA3	2802
ENSG00000290871	ENSG00000290871.1	q11.23	7	75185385	75237696		2970
ENSG00000250337	ENSG00000250337.10	p14.1	5	27217714	27497871	PURPL	643401
ENSG00000229051	ENSG00000229051.2	p31.1	1	70706441	70786468	LINC01788	101927244
ENSG00000132485	ENSG00000132485.14	p31.1	1	71063291	71081289	ZRANB2	9406
ENSG00000293200	ENSG00000293200.1	q35.1	4	184798296	184799046		643036
ENSG00000293344	ENSG00000293344.1	q13.2	4	68182292	68212470	FTLP10	100130017
ENSG00000291151	ENSG00000291151.1	q11.23	7	75410322	75416794		155400
ENSG00000293349	ENSG00000293349.1	p14	4	40042917	40057199		344967
ENSG00000293360	ENSG00000293360.1	p16.3	4	425435	474129		79963
ENSG00000155052	ENSG00000155052.15	q14.3	2	124025287	124921219	CNTNAP5	129684
ENSG00000168748	ENSG00000168748.14	q22.1	16	66844414	66854153	CA7	766
ENSG00000293421	ENSG00000293421.1	q13.3	4	70067386	70085290		286828
ENSG00000165494	ENSG00000165494.12	q14.1	11	83156988	83187451	PCF11	51585
ENSG00000207721	ENSG00000207721.1	p31.1	1	71067631	71067716	MIR186	406962
ENSG00000172840	ENSG00000172840.7	q22.1	16	66878589	66895754	PDP2	57546
ENSG00000293496	ENSG00000293496.1	p16.3	4	1115197	1136150		100379220
ENSG00000293501	ENSG00000293501.1	q21.22	4	82284971	82297513		105377307
ENSG00000153147	ENSG00000153147.6	q31.21	4	143513702	143557486	SMARCA5	8467
ENSG00000144426	ENSG00000144426.19	q33.2	2	203014608	203226378	NBEAL1	65065
ENSG00000166592	ENSG00000166592.13	q22.1	16	66921685	66925535	RRAD	6236
ENSG00000291092	ENSG00000291092.1	q11.23	7	75507747	75528148	PMS2P3	5387
ENSG00000145623	ENSG00000145623.13	p13.1	5	38845858	38945596	OSMR	9180
ENSG00000003756	ENSG00000003756.17	p21.31	3	50088919	50119021	RBM5	10181
ENSG00000153789	ENSG00000153789.14	q24.1	16	85098358	85112472	CIBAR2	339145
ENSG00000233436	ENSG00000233436.8	q12.1	11	57743514	57752675	BTBD18	643376
ENSG00000247595	ENSG00000247595.5	p15.1	11	18588781	18610255	MISFA	100506540
ENSG00000204532	ENSG00000204532.9	q13.43	19	56202273	56209461	ZSCAN5C	649137
ENSG00000143418	ENSG00000143418.20	q21.3	1	150960583	150975003	CERS2	29956
ENSG00000234465	ENSG00000234465.11	q13.31	19	43575801	43583964	PINLYP	390940
ENSG00000251600	ENSG00000251600.9	q31.21	4	143559457	144343750		101927636
ENSG00000251600	ENSG00000251600.9	q31.21	4	143559457	144343750		441046
ENSG00000103197	ENSG00000103197.19	p13.3	16	2047967	2089491	TSC2	7249
ENSG00000066923	ENSG00000066923.19	q22.1	7	100177563	100214387	STAG3	10734
ENSG00000149043	ENSG00000149043.17	p15.5	11	1828307	1837521	SYT8	90019
ENSG00000186838	ENSG00000186838.15	q13.2	19	39515139	39520675	SELENOV	348303
ENSG00000123600	ENSG00000123600.21	q31.1	2	171315746	171434802	METTL8	79828
ENSG00000179873	ENSG00000179873.14	q13.43	19	55785397	55836800	NLRP11	204801
ENSG00000163631	ENSG00000163631.19	q13.3	4	73397114	73421482	ALB	213
ENSG00000198090	ENSG00000198090.4	q21.2	17	41139433	41140544	KRTAP4-6	81871
ENSG00000266826	ENSG00000266826.3	q22	17	58660424	58692045	IGBP1C	645545
ENSG00000164327	ENSG00000164327.14	p13.1	5	38937920	39074402	RICTOR	253260
ENSG00000212722	ENSG00000212722.9	q21.2	17	41105389	41106488	KRTAP4-9	100132386
ENSG00000273513	ENSG00000273513.2	q12	17	37924415	37935371	TBC1D3K	102723859
ENSG00000273513	ENSG00000273513.2	q12	17	37924415	37935371	TBC1D3K	101060351
ENSG00000240871	ENSG00000240871.7	q21.2	17	41084150	41085144	KRTAP4-7	100132476
ENSG00000162194	ENSG00000162194.13	q12.3	11	62662817	62672267	LBHD1	79081
ENSG00000180042	ENSG00000180042.5	p13.3	17	3385930	3386874	OR1R1P	9596
ENSG00000214518	ENSG00000214518.4	q21.2	17	41054498	41055230	KRTAP2-2	728279
ENSG00000263429	ENSG00000263429.4	p12	17	10794908	10804099	TMEM238L	100289255
ENSG00000186393	ENSG00000186393.6	q21.2	17	40766238	40772201	KRT26	353288
ENSG00000150722	ENSG00000150722.11	q31.3	2	181954241	182131398	PPP1R1C	151242
ENSG00000241241	ENSG00000241241.1	q21.2	17	41101502	41102209	KRTAP4-16	85354
ENSG00000274419	ENSG00000274419.7	q12	17	38003976	38014908	TBC1D3D	101060389
ENSG00000204397	ENSG00000204397.10	q22.3	11	105041326	105101431	CARD16	114769
ENSG00000143412	ENSG00000143412.10	q21.3	1	150982249	150995634	ANXA9	8416
ENSG00000228567	ENSG00000228567.3	q13.42	19	53266676	53267723	VN1R4	317703
ENSG00000152404	ENSG00000152404.16	q22.3	11	107326360	107457825	CWF19L2	143884
ENSG00000284638	ENSG00000284638.2	p13.3	19	3482110	3483441	SMIM44	122405565
ENSG00000160007	ENSG00000160007.20	q13.32	19	46860997	47005077	ARHGAP35	2909
ENSG00000130751	ENSG00000130751.10	q13.32	19	47019837	47045775	NPAS1	4861
ENSG00000239697	ENSG00000239697.12	p13.1	17	7548508	7557890	TNFSF12	8742
ENSG00000244617	ENSG00000244617.3	p13.3	2	69960089	69961631	ASPRV1	151516
ENSG00000143363	ENSG00000143363.17	q21.3	1	151008420	151035713	PRUNE1	58497
ENSG00000196228	ENSG00000196228.5	q12.3	2	108239968	108265351	SULT1C3	442038
ENSG00000125571	ENSG00000125571.10	q14.1	2	112911165	112918882	IL37	27178
ENSG00000281691	ENSG00000281691.1	p21.31	3	50099603	50100988	RBM5-AS1	100775107
ENSG00000235016	ENSG00000235016.1	p21.31	3	50116022	50156085	SEMA3F-AS1	100129060
ENSG00000248871	ENSG00000248871.1	p13.1	17	7549099	7561601	TNFSF12-TNFSF13	407977
ENSG00000114013	ENSG00000114013.16	q13.33	3	122055362	122121139	CD86	942
ENSG00000108828	ENSG00000108828.16	q21.31	17	43014607	43025123	VAT1	10493
ENSG00000130748	ENSG00000130748.7	q13.32	19	47045909	47048624	TMEM160	54958
ENSG00000130749	ENSG00000130749.10	q13.32	19	47064187	47113776	ZC3H4	23211
ENSG00000163141	ENSG00000163141.20	q21.3	1	151036321	151047720	BNIPL	149428
ENSG00000169967	ENSG00000169967.17	q14.3	2	127298668	127388465	MAP3K2	10746
ENSG00000198496	ENSG00000198496.12	q21.31	17	43125551	43153671	NBR2	10230
ENSG00000291122	ENSG00000291122.1	q22.1	7	100200653	100272218	CASTOR3P	352954
ENSG00000007372	ENSG00000007372.25	p13	11	31784779	31817961	PAX6	5080
ENSG00000142230	ENSG00000142230.13	q13.32	19	47113274	47210636	SAE1	10055
ENSG00000036828	ENSG00000036828.17	q13.33	3	122183668	122291629	CASR	846
ENSG00000188554	ENSG00000188554.15	q21.31	17	43170481	43211689	NBR1	4077
ENSG00000143443	ENSG00000143443.10	q21.3	1	151047751	151051986	C1orf56	54964
ENSG00000197622	ENSG00000197622.13	q21.3	1	151050971	151070325	CDC42SE1	56882
ENSG00000121552	ENSG00000121552.4	q21.1	3	122325248	122341969	CSTA	1475
ENSG00000144134	ENSG00000144134.19	q14.1	2	113627229	113643396	RABL2A	11159
ENSG00000160124	ENSG00000160124.9	q21.1	3	122359591	122383231	MIX23	131076
ENSG00000213190	ENSG00000213190.4	q21.3	1	151060397	151069544	MLLT11	10962
ENSG00000162783	ENSG00000162783.11	q25.3	1	181088700	181092900	IER5	51278
ENSG00000160785	ENSG00000160785.14	q22	1	156193932	156212796	SLC25A44	9673
ENSG00000105327	ENSG00000105327.18	q13.32	19	47220822	47232766	BBC3	27113
ENSG00000091483	ENSG00000091483.8	q43	1	241497511	241519799	FH	2271
ENSG00000114023	ENSG00000114023.16	q21.1	3	122384161	122412334	FAM162A	26355
ENSG00000265134	ENSG00000265134.1	q13.32	19	47226942	47227021	MIR3190	100422899
ENSG00000284411	ENSG00000284411.1	q13.32	19	47226944	47227019	MIR3191	100422832
ENSG00000105321	ENSG00000105321.14	q13.32	19	47255980	47273701	CCDC9	26093
ENSG00000117009	ENSG00000117009.12	q43	1	241532134	241595642	KMO	8564
ENSG00000184988	ENSG00000184988.8	q21.31	17	43211835	43220041	TMEM106A	113277
ENSG00000184985	ENSG00000184985.17	p16.1	4	7192538	7742827	SORCS2	57537
ENSG00000196981	ENSG00000196981.4	q21.1	3	122411846	122416062	WDR5B	54554
ENSG00000114030	ENSG00000114030.13	q21.1	3	122421902	122514945	KPNA1	3836
ENSG00000111344	ENSG00000111344.12	q24.13	12	113098819	113136239	RASAL1	8437
ENSG00000206113	ENSG00000206113.12	p16.3	4	2418955	2463002	CFAP99	402160
ENSG00000257704	ENSG00000257704.4	q13.32	19	47274885	47275723	INAFM1	255783
ENSG00000267858	ENSG00000267858.8	q13.43	19	58559125	58574797	MZF1-AS1	100131691
ENSG00000284684	ENSG00000284684.1	p16.1	4	6064977	6070162		128125818
ENSG00000226696	ENSG00000226696.8	q13.42	19	54444807	54449430	LENG8-AS1	104355426
ENSG00000236383	ENSG00000236383.9	q21.31	17	43216941	43305397	CCDC200	100874261
ENSG00000084676	ENSG00000084676.16	p23.3	2	24491254	24770702	NCOA1	8648
ENSG00000160877	ENSG00000160877.7	p13.13	19	13116862	13141147	NACC1	112939
ENSG00000099341	ENSG00000099341.13	q13.2	19	38374563	38383850	PSMD8	5714
ENSG00000274585	ENSG00000274585.1	q21.31	17	43233787	43233977	RNU2-1	124907965
ENSG00000274585	ENSG00000274585.1	q21.31	17	43233787	43233977	RNU2-1	124907964
ENSG00000274585	ENSG00000274585.1	q21.31	17	43233787	43233977	RNU2-1	124907963
ENSG00000274585	ENSG00000274585.1	q21.31	17	43233787	43233977	RNU2-1	124904143
ENSG00000274585	ENSG00000274585.1	q21.31	17	43233787	43233977	RNU2-1	124904142
ENSG00000274585	ENSG00000274585.1	q21.31	17	43233787	43233977	RNU2-1	124904141
ENSG00000274585	ENSG00000274585.1	q21.31	17	43233787	43233977	RNU2-1	124904139
ENSG00000274585	ENSG00000274585.1	q21.31	17	43233787	43233977	RNU2-1	124904138
ENSG00000274585	ENSG00000274585.1	q21.31	17	43233787	43233977	RNU2-1	6066
ENSG00000275616	ENSG00000275616.1	q21.31	17	43239921	43240111		124907965
ENSG00000275616	ENSG00000275616.1	q21.31	17	43239921	43240111		124907964
ENSG00000275616	ENSG00000275616.1	q21.31	17	43239921	43240111		124907963
ENSG00000275616	ENSG00000275616.1	q21.31	17	43239921	43240111		124904143
ENSG00000275616	ENSG00000275616.1	q21.31	17	43239921	43240111		124904142
ENSG00000275616	ENSG00000275616.1	q21.31	17	43239921	43240111		124904141
ENSG00000275616	ENSG00000275616.1	q21.31	17	43239921	43240111		124904139
ENSG00000275616	ENSG00000275616.1	q21.31	17	43239921	43240111		124904138
ENSG00000275616	ENSG00000275616.1	q21.31	17	43239921	43240111		124904135
ENSG00000273709	ENSG00000273709.1	q21.31	17	43241180	43241370		124907965
ENSG00000273709	ENSG00000273709.1	q21.31	17	43241180	43241370		124907964
ENSG00000273709	ENSG00000273709.1	q21.31	17	43241180	43241370		124907963
ENSG00000273709	ENSG00000273709.1	q21.31	17	43241180	43241370		124904143
ENSG00000273709	ENSG00000273709.1	q21.31	17	43241180	43241370		124904142
ENSG00000273709	ENSG00000273709.1	q21.31	17	43241180	43241370		124904141
ENSG00000273709	ENSG00000273709.1	q21.31	17	43241180	43241370		124904139
ENSG00000273709	ENSG00000273709.1	q21.31	17	43241180	43241370		124904138
ENSG00000273709	ENSG00000273709.1	q21.31	17	43241180	43241370		124904136
ENSG00000274432	ENSG00000274432.1	q21.31	17	43245674	43245864		124907965
ENSG00000274432	ENSG00000274432.1	q21.31	17	43245674	43245864		124907964
ENSG00000274432	ENSG00000274432.1	q21.31	17	43245674	43245864		124907963
ENSG00000274432	ENSG00000274432.1	q21.31	17	43245674	43245864		124904143
ENSG00000274432	ENSG00000274432.1	q21.31	17	43245674	43245864		124904142
ENSG00000274432	ENSG00000274432.1	q21.31	17	43245674	43245864		124904141
ENSG00000274432	ENSG00000274432.1	q21.31	17	43245674	43245864		124904139
